NodeID,Name,Race,Gender
2741,Charles S. Dutton,,
10938,Corey Grant,,
2747,David Lean,White,Male
2750,Theodore Witcher,,
2757,Robert Zemeckis,White,Male
10953,Inna Evlannikova,,
2762,John Patrick Shanley,,
10957,Shona Auerbach,,
10959,Steve Antin,White,Male
2771,Carlos Saldanha,,
2773,Wayne Thornley,,
10966,Fedor Bondarchuk,,
2776,F. Gary Gray,Black,Male
10970,Shyam Madiraju,,
10975,Hayley Cloake,,
2786,Robert Adetuyi,,
10979,Edward Dmytryk,White,Male
2789,Griffin Dunne,White,Male
10985,Aki Kaurism--ki,,
2794,Kurt Hale,,
10989,George Stevens,White,Male
2798,Collin Schiffli,,
10992,Duncan Tucker,,
2801,Lana Wachowski,White,Transgender
10995,Natalie Bible',,
11424,Joseph Green,,
2807,Ben Falcone,White,Male
8660,Steve McQueen,White,Male
11003,Maurice Joyce,,
11006,Tung-Shing Yee,,
2820,Hong-jin Na,,
11393,Ken Del Conte,,
2825,Bill Plympton,White,Male
2827,Andrew Dominik,,
11020,Ari Folman,,
11022,Vic Armstrong,,
8664,Fernando Le--n de Aranoa,,
2834,Billy Ray,White,Male
2839,Jason Naumann,,
2842,James Wan,,
11038,Mel Stuart,White,Male
2847,Damir Catic,,
2850,James Dodson,,
11044,Errol Morris,White,Male
2858,Paul Feig,White,Male
2862,Roger Avary,White,Male
2865,Tom Shadyac,White,Male
2869,Todd Phillips,White,Male
11062,Clark Baker,,
11066,Peter Sohn,,
12767,John Reinhardt,Black,Male
2876,Douglas Cheek,,
2883,Brad J. Silverman,,
11077,Christopher Barnard,,
2887,William Friedkin,White,Male
2890,Andy Fickman,,
11083,Greg Marcks,,
2894,Victor Salva,White,Male
11092,Ward Roberts,,
11099,Rob Hawk,,
2909,Rafa Lara,,
2913,Dean Israelite,,
11108,Byron Howard,,
2918,Peter Ho-Sun Chan,,
2921,Paul Haggis,White,Male
2923,Gary McKendry,,
2928,Kirk Loudon,,
11121,Danny Provenzano,,
11411,Mateo Gil,,
2937,Bob Fosse,White,Male
11130,Chris Carter,White,Male
2942,Asger Leth,,
2946,Greg Coolidge,,
2950,John Carney,White,Male
11143,Ed Gass-Donnelly,,
2953,D.J. Caruso,,
11153,Wilson Yip,,
2962,Travis Legge,,
2967,Mamoru Hosoda,,
11162,Ossie Davis,Black,Male
2972,Richard Ayoade,Black,Male
10053,Noam Murro,,
2977,William Wyler,White,Male
11170,Peter Landesman,,
11172,Gregor Jordan,,
2984,Khyentse Norbu,,
11179,Robert Bennett,White,Male
2991,Warren P. Sonoda,,
2998,Scott Kalvert,,
3000,Tommy Lee Jones,White,Male
3005,John Cameron Mitchell,White,Male
11201,Andy Cadiff,,
3011,Amat Escalante,,
11205,Jon Wright,,
11210,Steve Bendelack,,
3020,Yorgos Lanthimos,,
11215,Stefan Schwartz,,
11217,Gabriela Tagliavini,,
3029,Sergio Leone,White,Male
11222,Dan Curtis,White,Male
8697,Adam Green,,
12376,Alex Zamm,,
3035,Chris Noonan,,
11229,Tom McGrath,,
11232,Liz Friedlander,,
3044,Nancy Walker,White,Female
3049,Stig Bergqvist,,
11242,Eric Bugbee,,
3052,David Fincher,White,Male
3056,Andrew Niccol,White,Male
11257,Patricia Rozema,White,Female
3066,Trey Parker,White,Male
3069,Jan de Bont,White,Male
11264,Howard Hawks,White,Male
3074,Daniel Lee,Black,Male
11268,Jaime Zevallos,,
11270,Michael J. Bassett,,
3079,Jim Abrahams,White,Male
11279,Mitchell Altieri,,
3088,Whit Stillman,White,Male
11281,Christopher Erskin,,
3091,George Hickenlooper,White,Male
3095,Erik White,,
11288,Neal Brennan,,
3098,Len Wiseman,White,Male
3111,Adam Rapp,,
12132,Justin Kerrigan,,
3118,Terry Gilliam,White,Male
11312,Matthew O'Callaghan,,
3122,Stephen Daldry,White,Male
11315,Jonas Elmer,,
3125,Hue Rhodes,,
3132,Robert Luketic,,
3138,Robert Townsend,Black,Male
11331,James David Pasternak,,
11333,Patrick Hughes,White,Male
3143,Brian Gibson,,
11337,Matt Jackson,,
3146,Lasse Hallstr--m,,
3149,Terence Young,White,Male
3151,Rob Bowman,White,Male
11344,Simon Napier-Bell,White,Male
3158,Brenda Chapman,,
3167,Ang Lee,Asian,Male
11362,Mark Griffiths,,
3172,Takao Okawara,,
11368,Dan Fogelman,,
11370,Sacha Bennett,,
11453,Charles Robert Carner,,
3187,John Waters,White,Male
11380,Denys Arcand,White,Male
3190,Tom Holland,White,Male
11383,Henry King,White,Male
3194,Atom Egoyan,Other,Male
11387,Karim A--nouz,,
3196,John Luessenhop,,
11389,Colin Strause,,
3198,Abel Ferrara,White,Male
3201,Robert Stromberg,,
11395,Cedric Nicolas-Troyan,,
3205,Matt Bettinelli-Olpin,,
11398,William A. Fraker,White,Male
3207,Kate Connor,,
3211,Warren Beatty,White,Male
3215,John Erick Dowdle,,
3219,Dany Boon,,
3224,Agnieszka Holland,White,Female
3228,Jean-Pierre Jeunet,White,Male
3232,John Schlesinger,White,Male
3236,Darren Lynn Bousman,White,Male
3241,Stephen Chow,Asian,Male
3247,Mel Brooks,White,Male
11441,Darin Scott,,
3250,Robert Redford,White,Male
11444,Bruce Campbell,White,Male
3254,Marc Webb,,
3258,Chuck Bowman,,
3261,Robert Cary,,
3266,Uli Edel,White,Male
3268,Harry Gantz,,
3270,Michael Gornick,,
11465,Peter Ramsey,,
9929,Dean DeBlois,,
3277,Ulu Grosbard,White,Male
11469,Bo Zenga,,
3281,Elizabeth Banks,White,Female
3284,Allison Anders,White,Female
3290,Michael D. Sellers,,
3292,Adam Shankman,White,Male
11485,E.L. Katz,,
3295,Michael Mayer,,
3299,Brad Furman,,
3302,Katherine Dieckmann,,
3306,David O. Russell,White,Male
11508,Nickolas Perry,,
11510,John R. Leonetti,,
11512,Drew Goddard,,
11476,Miguel Sapochnik,,
3322,Adam Brooks,,
3327,John Francis Daley,White,Male
3335,James L. Brooks,White,Male
3338,Matt Reeves,White,Male
11536,Louis Morneau,,
3348,Tony Goldwyn,White,Male
11542,Chris Nahon,,
3352,Douglas Aarniokoski,,
3354,Julie Anne Robinson,,
12114,Nick Hurran,,
11549,Sngmoo Lee,,
10117,--mile Gaudreault,,
11552,Brian Baugh,,
3362,Jeannot Szwarc,,
3367,Billy Wilder,White,Male
11562,Jorma Taccone,White,Male
3372,Don Michael Paul,,
11566,Lori Silverbush,,
11569,Leslie H. Martinson,White,Male
3380,Nima Nourizadeh,,
3384,Jim Goddard,,
3387,Peter Kassovitz,,
3390,Craig Mazin,,
11584,Florent-Emilio Siri,,
3393,Chris Rock,Black,Male
11587,Michael Cristofer,White,Male
3396,John Stockwell,White,Male
3401,William Arntz,,
11594,Dave Meyers,,
3406,Edward Burns,White,Male
11600,Andrew Currie,,
3410,Liliana Cavani,,
11491,Ayan Mukerji,,
10126,Marianna Palka,,
3415,Jason Friedberg,,
11609,Kelly Makin,,
3419,Kurt Wimmer,White,Male
3424,Thomas L. Phillips,White,Male
3428,Stanley Donen,White,Male
11624,Debra Granik,,
3433,Michael Martin,White,Male
3437,Matthew Robbins,,
11630,Phil Claydon,,
3441,Hugh Hudson,,
11635,Claudia Llosa,,
3445,Vincenzo Natali,White,Male
3455,Barry Cook,,
3457,Mathieu Kassovitz,White,Male
11652,Deborah Anderson,,
3462,Andr--s Muschietti,,
11656,Terron R. Parsons,,
3468,Jon Knautz,,
11664,Catherine Owens,,
3473,Simeon Rice,,
3475,John Hillcoat,,
3480,Takashi Yamazaki,,
11676,Carmen Marron,,
3488,Vic Sarin,,
11682,Chris Robinson,White,Male
3493,Gonzalo L--pez-Gallego,,
11689,Rachel Perkins,,
3498,John Cornell,,
3503,Jonathan Caouette,,
3508,Chuck Russell,,
11702,Jaco Booyens,,
3511,Adam McKay,,
9937,Ruggero Deodato,White,Male
11707,David Oelhoffen,,
3516,Allan Arkush,White,Male
11711,John Michael McDonagh,,
3521,Larry Charles,White,Male
11717,Dagur K--ri,,
3530,Joe Johnston,White,Male
11724,Mervyn LeRoy,White,Male
3535,Dennis Gansel,,
3539,Charles Binam--,,
3544,Roman Polanski,White,Male
3547,Frank Perry,White,Male
3550,Pierre Coffin,,
11743,Brad Copeland,,
11747,Georgia Hilton,,
3556,Michael McCullers,,
3559,David Silverman,,
11754,Andrew Berends,,
3563,Don Siegel,White,Male
11756,Jesse Vaughan,,
3567,Michael Sucsy,,
11763,Anthony O'Brien,,
3575,Finn Taylor,,
3581,Jean-Paul Rappeneau,,
3588,Pete Docter,,
3593,James Gray,White,Male
11787,Kate Barker-Froyland,,
3598,Zoran Lisinac,,
3603,Bigas Luna,White,Male
11799,Max Joseph,,
3609,Teddy Chan,,
11803,Katherine Brooks,,
3612,Malcolm D. Lee,Black,Male
11808,David Winning,,
3617,David Mamet,White,Male
3620,Ralph Fiennes,White,Male
11813,Laurence Dunmore,,
3622,Kristin Rizzo,,
11818,Rania Attieh,,
3627,Victor Nunez,,
13487,U. Roberto Romano,,
11822,Trent Cooper,,
8797,Niki Caro,,
3635,Mike Hodges,White,Male
11829,John D. Hancock,White,Male
3640,Daniel Mellitz,,
3642,Jeremy Leven,White,Male
3647,Sheldon Lettich,,
3649,Rowdy Herrington,,
3653,David Frankel,White,Male
11846,Marilyn Agrelo,,
3657,Gaspar No--,,
11851,Sai Varadan,,
3661,Steve Oedekerk,White,Male
11855,Chris Roberts,,
3664,David Cronenberg,White,Male
11860,Benjamin Dickinson,,
11862,David Carson,,
3672,William Gazecki,,
11866,Benedikt Erlingsson,,
3682,Jee-woon Kim,,
11880,Martin McDonagh,,
3698,M--ns M--rlind,,
11891,Tina Gordon Chism,,
3700,Steve Buscemi,White,Male
11893,Charles Shyer,,
3705,Jir-- Menzel,,
11902,Tim Robbins,White,Male
3713,Kaige Chen,Asian,Male
10762,John McNaughton,White,Male
3716,Tim Story,,
3721,Mike Nawrocki,,
11921,Hsiao-Hsien Hou,,
11927,David S. Ward,White,Male
3737,Kief Davidson,,
11930,Dito Montiel,,
3742,Steve Carver,White,Male
3744,Jim Sheridan,White,Male
3750,Carroll Ballard,White,Male
3752,Nick Gomez,,
3756,Craig Johnson,,
11949,Vicente Amorim,,
11953,Michael Chapman,White,Male
3763,Marc Bennett,White,Male
3767,Ryan Little,,
11961,John Badham,White,Male
11963,Colin Trevorrow,,
3772,Josh Gordon,,
3776,Perry Lang,,
3778,Ivan Reitman,White,Male
3782,Troy Duffy,,
3785,John Whitesell,,
3788,Steven Brill,White,Male
11983,Jorge Gaggero,,
3792,Bobby Farrelly,White,Male
3794,Matthew Vaughn,White,Male
11988,Dan Perri,,
3803,Chris Weitz,,
3805,Peter Cattaneo,White,Male
12000,Jessica Bendinger,,
12004,Tommy Lee Wallace,,
3814,Darren Stein,,
12007,Audrey Wells,,
11559,Ham Tran,,
12012,Stephen Kijak,,
3821,Stephen Herek,White,Male
12016,Hilary Brougher,,
3829,C--dric Klapisch,,
12022,Ash Baron-Cohen,,
3832,Bart Freundlich,White,Male
3837,Oliver Parker,,
12033,Shane Carruth,White,Male
3846,Neil Burger,,
12041,Kiyoshi Kurosawa,,
3855,Jamel Debbouze,,
12048,Britt Allcroft,,
10494,David Pastor,,
3859,Chris Koch,,
12054,Christopher Smith,,
3864,Gnana Rajasekaran,,
12062,Fabi--n Bielinsky,,
8837,Eric Lavaine,,
3873,Gil Kenan,,
12066,Eric England,,
12068,Martha Coolidge,White,Female
3877,Werner Herzog,White,Male
12073,Robert Marcarelli,,
3885,Rohit Jugraj,,
3889,Jim Hanon,,
3894,Kelly Reichardt,,
12088,Francesca Gregorini,,
3897,Mort Nathan,,
3901,Joe Chappelle,,
3904,Tamara Jenkins,,
12097,Kevin Bray,,
3911,Jeff Crook,,
12301,George Cukor,White,Male
3914,Daniel Barber,,
3918,Jamie Travis,,
12111,Juraj Jakubisko,,
3922,Joe Pytka,,
3926,Bill Benenson,,
3928,Nancy Meyers,White,Female
12127,Justin Tipping,,
3937,Alexandre Aja,,
3940,Gary David Goldberg,,
12136,Jacques Perrin,White,Male
3946,Babak Najafi,,
12140,John Duigan,White,Male
3950,Michael Spierig,,
3954,Mark Rydell,White,Male
3958,David Schwimmer,White,Male
12151,Chatrichalerm Yukol,,
12153,David Moreau,,
3963,Susanna White,,
3967,Troy Miller,,
12163,James Fargo,White,Male
3972,Jonathan English,,
12166,James Ponsoldt,,
3976,Jaume Balaguer--,,
3978,Brett Leonard,White,Male
12173,Daniel Stamm,,
12177,Analeine Cal y Mayor,,
3987,Alessandro Carloni,,
3989,Mike Disa,,
8857,Lexi Alexander,,
3992,John Sayles,White,Male
12185,William Cottrell,,
12188,Leslye Headland,,
3997,Joe Berlinger,,
4000,Jennifer Yuh Nelson,,
4004,Llu--s Qu--lez,,
12199,Hal Needham,White,Male
4011,David Gordon Green,,
12204,Elizabeth Allen Rosenbaum,,
4018,David Ayer,White,Male
4020,Cory Edwards,,
8862,Dominique Othenin-Girard,,
4025,Hao Ning,,
12219,George Jackson,Black,Male
4028,Bruce McCulloch,White,Male
4035,Eytan Fox,,
4040,Henry Joost,,
12235,Rob Pritts,,
4047,Richard Curtis,,
4053,Lynn Shelton,,
4058,Jonathan Newman,,
4062,Jon M. Chu,,
12255,David Ray,,
4067,Jim Jarmusch,White,Male
4073,James Manera,,
4082,Stacy Peralta,White,Male
12275,Christopher Hutson,,
4085,Kevin Costner,White,Male
4093,Richard Fleischer,White,Male
11605,Shimit Amin,,
12288,Valentine,Black,Female
4101,Jamie Blanks,,
4109,Sergey Bondarchuk,,
4112,Sidney Lumet,White,Male
12305,Lori Petty,White,Female
4117,Joe Kenemore,,
4119,Gabriele Muccino,,
4126,Joss Whedon,White,Male
4133,Michael Dougherty,,
12329,Katja von Garnier,,
4138,Sammo Kam-Bo Hung,,
12334,Conor McPherson,,
4143,Christophe Gans,,
4149,Pawel Pawlikowski,,
4154,Richard Rich,,
12349,Woo-Suk Kang,,
4159,Benh Zeitlin,,
4161,Fred Dekker,,
12355,Dena Seidel,,
4164,Rusty Cundieff,Black,Male
4174,Jim Issa,,
12370,Claude Chabrol,White,Male
4180,Mike Newell,White,Male
4184,Nick Murphy,,
11620,Ron Fricke,,
4187,Reginald Hudlin,Black,Male
8890,Peter Stebbings,White,Male
4193,Bronwen Hughes,,
4199,Brad Anderson,White,Male
13506,Antonio Banderas,Hispanic,Male
12394,Derick Martini,,
4205,Agnieszka Wojtowicz-Vosloo,,
12399,Tomas Alfredson,,
4209,Stephen J. Anderson,,
12405,Cyrus Nowrasteh,,
4215,Warren Sheppard,,
8895,Leonard Nimoy,White,Male
4222,Mario Van Peebles,Black,Male
12415,David Gelb,,
12419,Janusz Kaminski,White,Male
4229,Cristian Mungiu,,
4235,John Woo,Asian,Male
4238,Gregory Hoblit,White,Male
12431,Alejandro Agresti,,
4240,Brian Helgeland,White,Male
12436,Ted Post,White,Male
4246,Michael Haneke,White,Male
4249,Timur Bekmambetov,,
12449,Nick Hamm,,
10267,Eric Styles,,
4262,Simon West,White,Male
4267,Sue Corcoran,,
4269,Phyllida Lloyd,,
4271,Francis Lawrence,White,Male
4278,David LaChapelle,,
12471,Marc Abraham,,
12477,Barrett Esposito,,
12480,Lawrence Kasanoff,,
10272,Hal Haberman,,
12484,Joshua Tickell,,
4294,J. Lee Thompson,White,Male
4296,Hunter Richards,,
12740,Ferzan Ozpetek,,
4298,John Herzfeld,White,Male
4301,Barbra Streisand,White,Female
4308,Jeremy Brock,,
12505,Amy Holden Jones,,
4316,Deb Hagan,,
12510,Youssef Delara,,
4320,David McNally,,
4324,Bill Condon,White,Male
12521,Cody Cameron,,
4330,Dean Parisot,White,Male
4333,Antoine Fuqua,Black,Male
4335,Mark Young,,
12528,John Crowley,White,Male
4340,Lance Rivera,,
12534,Hart Bochner,White,Male
4344,Richard Brooks,White,Male
11647,Laurent Tirard,,
4349,Russell Crowe,White,Male
12545,Brian Percival,,
4354,Susanne Bier,White,Female
4356,Christopher Guest,White,Male
12550,Erik Canuel,,
4362,Tommy Oliver,,
12556,Christopher M. Bessette,,
4366,Arthur Hiller,White,Male
4370,Jonathan Dayton,,
12563,William A. Graham,,
4378,Wolfgang Petersen,White,Male
12572,Duane Journey,,
4383,Linda Mendoza,,
12577,John Gatins,,
12581,Steve Box,,
4390,Rachel Talalay,,
4394,Gia Coppola,,
12587,David Webb Peoples,,
12590,Jonathan Hensleigh,,
4399,Adam Rifkin,White,Male
12592,Daisy von Scherler Mayer,White,Female
4402,Kevin Greutert,,
4405,Christopher Nolan,White,Male
4408,Grant Heslov,White,Male
4413,Aleksandr Veledinskiy,,
12610,Hans Petter Moland,,
4420,Darren Grant,,
12613,Bonnie Hunt,White,Female
4424,Jason Bateman,White,Male
12617,J Blakeson,,
4428,Walter Lang,White,Male
4433,David R. Ellis,,
12627,Joel Gallen,,
4438,Monte Hellman,White,Male
12631,Khalid Mohamed,,
4441,Joseph Kosinski,White,Male
4444,Charles Adelman,,
12639,Robinson Devor,,
4454,Don Taylor,,
12647,Cal Brunker,,
4456,Andrew Douglas,,
4461,Alex van Warmerdam,,
12655,--tienne Faure,,
4466,Christian Volckman,,
12660,Bruce Macdonald,,
4476,Courtney Hunt,,
12671,Peter Faiman,,
12675,Anna Mastro,,
4487,Ole Bornedal,,
12680,Reinhard Klooss,,
4493,Stanley Kubrick,White,Male
11672,Lena Dunham,White,Female
4498,Harald Reinl,,
4503,Jonathan Frakes,White,Male
4506,Jessy Terrero,,
12698,Moustapha Akkad,Middle Eastern,Male
4511,Jason Zada,,
4514,Jonathan Kesselman,,
4519,David Sington,,
4522,Hans Canosa,,
4524,Robert Butler,White,Male
8946,Jonathan Meyers,,
4529,Mike McCoy,,
4534,Milos Forman,White,Male
12731,Alex Craig Mann,,
4540,Floria Sigismondi,,
12735,Peter Hastings,,
4548,Justin Chadwick,,
4550,Aaron Seltzer,,
12745,Henry Koster,White,Male
8951,Danny Steinmann,,
4558,Jane Campion,White,Female
4563,Paolo Sorrentino,,
12756,Peter Atencio,,
4570,Akira Kurosawa,Asian,Male
4575,Philip Zlotorynski,,
4580,Tim Hill,,
12775,Patrick Ryan Sims,,
12777,Jamie Thraves,,
12781,Adam Carolla,White,Male
12784,Alan Rudolph,White,Male
4596,Dan Zukovic,,
12790,Jane Clark,,
4600,L--a Pool,,
4603,Spike Jonze,White,Male
12798,Kriv Stenders,,
10325,Mike Cahill,,
4608,Justin Dillon,,
12801,Franco Zeffirelli,White,Male
4610,Albert Hughes,Black,Male
12803,Emily Young,,
4613,Peter Berg,White,Male
12806,Bryan Barber,,
4619,Matt Birch,,
4621,Lenny Abrahamson,,
12815,Laurie Collyer,,
4627,Steven Quale,,
4634,Olivier Dahan,,
11695,Melville Shavelson,White,Male
12828,Jamaa Fanaka,,
12833,Mike Bruce,,
4643,Stanton Barrett,,
12837,Eddie O'Flaherty,,
4646,Scott Cooper,,
4648,Risa Bramon Garcia,,
12844,Gordon Chan,,
4653,Luis Mandoki,,
10333,Jeremy Saulnier,,
12852,Bob Dolman,,
4662,Howard Hughes,White,Male
4667,Chris Stokes,,
12861,Jerome Elston Scott,,
4673,Maurizio Benazzo,,
12868,Fina Torres,,
10337,Nicholas Hytner,,
4680,James Bobin,,
12873,Ricky Gervais,White,Male
4685,Lynne Ramsay,White,Female
4689,Geoffrey Sax,,
12884,Bennett Miller,,
12891,Vincente Minnelli,White,Male
4703,Travis Zariwny,,
8976,Peter Care,,
12898,Jamin Winans,,
4707,Lee Tamahori,Multiracial,Male
12902,Daniel Taplitz,,
4712,Marcus Dunstan,,
4717,Mona Fastvold,,
12913,John Maybury,,
4727,Marielle Heller,,
12925,Phil Morrison,,
8981,Steve Hickner,,
4737,Michael Lembeck,White,Male
4744,John Singleton,Black,Male
12939,Richard Dutcher,,
12955,Zackary Adler,,
4764,David Wain,White,Male
4766,George Clooney,White,Male
4768,Mark Mylod,,
12962,St--phane Aubier,,
4771,Simon Wincer,White,Male
12970,Dave Carroll,,
12975,J--r--me Salle,,
12979,--lex de la Iglesia,,
4788,Jeffrey St. Jules,,
4793,Clive Barker,White,Male
4799,Stephen Hillenburg,White,Male
4808,Eric Bross,,
13002,Penelope Spheeris,White,Female
4813,Ian Iqbal Rashid,,
4817,Patrick Gilmore,White,Male
13013,Hoyt Yeatman,,
4825,Gary Shore,,
4828,Alex Proyas,White,Male
13023,Nadia Tass,,
4832,Mark L. Lester,White,Male
4834,Pat O'Connor,,
13028,Jez Butterworth,,
13030,Brandon Cronenberg,,
4842,Todd Strauss-Schulson,,
13036,Brian Dorton,,
4845,Peter Sollett,White,Male
4850,Morgan Neville,,
4853,Joseph Gordon-Levitt,White,Male
13048,David Anspaugh,White,Male
4858,Jean-Luc Godard,White,Male
4861,Frederik Du Chau,,
4864,Steven Seagal,White,Male
13058,Gabe Ib----ez,,
4867,Jem Cohen,,
4873,Alex Kendrick,,
13066,Gerry Lively,,
4878,Laurent Bouhnik,,
4881,Louis Leterrier,,
13075,Daniele Luchetti,,
4889,John Frankenheimer,White,Male
13089,Jehane Noujaim,,
4899,Tom Seidman,,
12711,Robert Kenner,,
4905,Jesse Peretz,,
13099,Sylvain Chomet,,
4908,William Brent Bell,,
4911,Kris Isacsson,,
10376,Tom Kalin,,
4914,Mark Tarlov,,
13108,Sean Byrne,,
4923,James Marsh,,
13117,Vivek Agnihotri,,
4926,Gary Fleder,White,Male
9013,Timothy Hines,,
4929,Jean-Jacques Mantello,,
4931,Randall Wallace,White,Male
13124,Nnegest Likk--,,
4935,David M. Matthews,,
4939,Steve Carr,,
4942,Eric Brevig,,
4947,Vladlen Barbe,,
4950,Ronald Neame,White,Male
13144,Adam Marcus,,
4955,Randall Miller,,
4959,Amal Al-Agroobi,,
13153,Anthony Mann,White,Male
4966,Jamal Hill,,
4968,Michael Clancy,,
13164,Hank Braxtan,,
4973,Lloyd Kaufman,White,Male
13167,Chris Buck,,
4977,Chris Butler,,
4981,Breck Eisner,,
4983,Lone Scherfig,White,Female
4985,John Putch,White,Male
13178,Marius A. Markevicius,,
13183,Ken Roht,,
13186,John Bonito,,
4997,Masayuki Ochiai,,
5002,Serdar Akar,,
13196,Stuart Gillard,,
5009,Henry Hobson,,
13209,Lucile Hadzihalilovic,,
5019,Christian Sesma,,
13220,Babar Ahmed,,
5031,JK Youn,,
13224,Gregory Widen,,
5033,Mickey Liddell,,
13227,Simon Curtis,,
5038,John Fortenberry,,
13232,Bo Welch,,
5041,Ernest R. Dickerson,Black,Male
13236,Tom Reeve,,
5045,Roger Donaldson,White,Male
13238,David Jacobson,,
13243,J.S. Cardone,,
5054,Guillaume Canet,White,Male
13248,Kurt Voss,,
5057,Jeff Lowell,,
5062,Paul Andrew Williams,,
10807,Vadim Perelman,,
5066,Sam Firstenberg,White,Male
11767,Katt Shea,,
13261,David Hewlett,White,Male
9037,Ryan Fleck,,
5072,Patricia Riggen,,
5075,Will Gluck,White,Male
13269,Gene Quintano,,
5082,Brad Bird,White,Male
13278,Ingmar Bergman,White,Male
13284,Katie Aselton,White,Female
5094,Judd Apatow,White,Male
13288,Jack Conway,White,Male
5100,Jun Falkenstein,,
9042,Doug Walker,,
11773,Sharon Greytak,,
13296,Matt Cimber,,
10409,Luis Valdez,,
5112,Drake Doremus,,
13306,Matt Williams,,
5117,Wallace Wolodarsky,,
5120,Efram Potelle,,
5123,James Cox,White,Male
5128,Ryan Smith,,
13323,Dror Moreh,,
5132,Andr-- T--chin--,,
5136,Stefan Ruzowitzky,,
5140,Liv Ullmann,White,Female
5145,Harold Becker,White,Male
13338,Dan Ireland,,
13340,Menno Meyjes,,
5149,Wych Kaosayananda,,
13343,Jorge Blanco,Hispanic,Male
5153,Maggie Carey,,
13346,Stephen Milburn Anderson,,
13349,Eric Blakeney,,
5162,Martin Ritt,White,Male
13363,Fernando Baez Mella,,
5172,Roger Kumble,White,Male
13365,Jonathan Wacks,,
5178,Ken Kwapis,,
5183,Enrique Begne,,
5187,Stephen Kay,,
5191,Nicholas Jarecki,,
5196,Joshua Oppenheimer,,
5198,Salim Akil,,
13392,Nadine Labaki,,
12721,Peter R. Hunt,,
5203,Andrew Bujalski,,
5205,Howard Deutch,White,Male
5207,Sidney J. Furie,White,Male
5216,Zack Ward,,
13410,Daniel Hsia,,
5221,Steve Taylor,,
5225,Russ Meyer,White,Male
5229,John Guillermin,White,Male
5233,Rachel Goldenberg,,
5237,Robert C. Cooper,,
13431,Steven E. de Souza,,
5240,Akiva Schaffer,White,Male
13434,Rohan Sippy,,
13436,Mars Callahan,,
5246,Andrew Bergman,White,Male
13442,Thea Sharrock,,
5252,Andrew Fleming,White,Male
13445,Sarah Smith,,
5255,Leonard Farlinger,,
13453,Tim Boxell,,
5262,Reed Cowan,,
13457,Dominic Burns,,
5268,R. Balki,,
13461,Vondie Curtis-Hall,Black,Male
5272,James Foley,White,Male
9071,Ariel Vromen,,
5279,Bob Gosse,,
5283,Roger Michell,,
13169,Alison Maclean,,
13480,Sol Tryon,,
5291,Mike van Diem,,
5295,Vincent Paronnaud,,
13493,Phil Alden Robinson,White,Male
11906,Patty Jenkins,,
5304,David Hunt,White,Male
13498,Luca Guadagnino,,
5307,Alan Taylor,White,Male
5309,Pan Nalin,,
13502,Henry Hathaway,White,Male
13504,Bob Giraldi,,
5314,Dan O'Bannon,White,Male
10443,Ritesh Batra,,
13510,Terence Davies,White,Male
5320,Sarah Gavron,White,Female
9079,Uwe Boll,White,Male
5325,Khalil Sullins,,
13519,Mor Loushy,,
5329,Dave Borthwick,,
5333,Richard Kwietniowski,,
5345,Meiert Avis,,
5350,Fr--d--ric Forestier,,
10449,Dan Gilroy,,
5352,Steve Beck,,
13545,Anthony Hickox,White,Male
5356,Ben Wheatley,,
13549,Fred Walton,,
13551,Sarik Andreasyan,,
5360,Juan Carlos Fresnadillo,Hispanic,Male
13554,Bradley Rust Gray,,
5364,Jerry Rees,,
5368,Yash Chopra,,
5376,Lance Mungia,,
9088,Chad Hartigan,,
5379,George Gallo,,
5382,Will Finn,,
5387,Vidhu Vinod Chopra,,
5389,Keith Gordon,White,Male
5391,Greg Berlanti,,
5404,Russell Holt,,
9093,William H. Macy,White,Male
5411,Tim McCanlies,White,Male
5414,Stephen Norrington,White,Male
5417,James McTeigue,,
5421,Mike Marvin,,
5427,Iain Softley,White,Male
5429,Mark Neveldine,,
8637,Hark Tsui,,
5435,Marcos Siega,,
5438,Taedong Park,,
5441,J.C. Chandor,,
5445,David Hackl,,
5456,Kevin Hamedani,,
5460,John G. Avildsen,White,Male
5462,Eric Mendelsohn,,
5466,Nicole Holofcener,White,Female
5469,Boris Rodriguez,,
5478,Valeri Milev,,
13201,Andrew Leman,,
5482,Sara Sugarman,,
5486,Ted Kotcheff,White,Male
5490,Rich Cowan,,
5494,Chris Wedge,,
5498,Chris Shadley,,
11839,Troy Nixey,,
5506,Mark Brown,,
5513,Robert Lee King,,
5519,Jorge Ram--rez Su--rez,,
5524,Eric Eason,,
5529,Peter Cousens,,
5532,Peter Yates,White,Male
5537,Rupert Wyatt,,
5540,Klaus Menzel,,
5542,Jonathan Parker,,
5547,Michael Kang,,
5556,Jon Kasdan,,
5562,Angelina Jolie Pitt,,
5568,Nicholas Fackler,,
5573,Jeff Garlin,White,Male
5578,Joseph Dorman,,
5582,Dwight H. Little,,
5584,Joshua Logan,White,Male
5594,Tom Gormican,,
5596,David Kellogg,,
5610,Bill Melendez,Hispanic,Male
5618,Andrew Stanton,,
5621,Doug Lefler,,
5626,Dominic Sena,White,Male
5634,Peter Hedges,,
5637,Tony Richardson,White,Male
5643,Patrick Creadon,,
5648,Paul Thomas Anderson,White,Male
5651,Fran--ois Truffaut,,
5653,Sam Fell,,
5658,Rob Marshall,,
5665,Lucio Fulci,White,Male
